"Vestiging Uniek nr.";"Vestiging Naam";"Vestiging Straat";"Vestiging Huisnr.";"Vestiging Postcode";"Vestiging Gemeente";"Smiley code";"Smiley geldig tot";"Vandaag"
"2299414692";"Buurtslagers";"Leuvensesteenweg(MZN)";"568";"2812";"Mechelen";"2027NL00027";"2027/03/01 00:00:00";"2026/01/23 00:00:00"
"2308347008";"ALDI";"Rue de Jausse(NN)";"79";"5100";"Naninne";"2027FR00004";"2027/06/06 00:00:00";"2026/01/23 00:00:00"
"2344997269";"Slagerij JEMI - JEMI Snacks";"Berkenlaan";"36";"2610";"Wilrijk";"2028NL00214";"2028/02/11 00:00:00";"2026/01/23 00:00:00"
"2062106865";"ALDI MARCHE";"Faubourg-d'Arival";"65";"6760";"Virton";"2027FR00160";"2027/06/21 00:00:00";"2026/01/23 00:00:00"
"2302703091";"Buurtslagers";"Dorpsstraat";"35";"3670";"Oudsbergen";"2027NL00017";"2027/06/10 00:00:00";"2026/01/23 00:00:00"
"2192851581";"SINT-VINCENTIUS W.Z.C";"Brabançonnestraat";"97";"3000";"Leuven";"2027NL00016";"2027/05/16 00:00:00";"2026/01/23 00:00:00"
"2237792869";"Cash & Co";"Lindelsebaan";"254";"3900";"Pelt";"2027NL00270";"2027/06/28 00:00:00";"2026/01/23 00:00:00"
"2353197432";"TotalEnergies Wetteren";"Oosterzelesteenweg";"51";"9230";"Wetteren";"2028NL00213";"2028/02/11 00:00:00";"2026/01/23 00:00:00"
"2052659461";"Milcobel Dairy";"Stationstraat";"149";"8890";"Moorslede";"2028NL00585";"2028/07/13 00:00:00";"2026/01/23 00:00:00"
"2260944888";"Sweet Eagle";"Aarschotsesteenweg";"35";"3130";"Begijnendijk";"2027NL00855";"2027/12/19 00:00:00";"2026/01/23 00:00:00"
"2340545167";"Louvic";"Kerkstraat";"14";"9111";"Sint-Niklaas";"2027NL00861";"2027/12/19 00:00:00";"2026/01/23 00:00:00"
"2296731554";"DE NIEUWE LEKKERBEK";"Tiletumstraat";"29";"8755";"Wingene";"2027NL00858";"2027/12/22 00:00:00";"2026/01/23 00:00:00"
"2355499104";"Australian Home Made Ice Cream and Waffles";"Boulevard Lambermont";"1";"1000";"Brussel";"2028NF00002";"2028/04/02 00:00:00";"2026/01/23 00:00:00"
"2249045562";"BUURTWINKELS OKAY";"Kwalestraat";"48";"9320";"Nieuwerkerken";"2028NL00421";"2028/04/04 00:00:00";"2026/01/23 00:00:00"
"2357624689";"BIO-PLANET";"Buke";"20";"9620";"Zottegem";"2028NL00423";"2028/04/02 00:00:00";"2026/01/23 00:00:00"
"2323583926";"point chaud Gilly";"Chaussée Impériale";"53";"6060";"Charleroi";"2028FR00174";"2028/08/10 00:00:00";"2026/01/23 00:00:00"
"2351348591";"Bakkerij Carl Duffel";"Kapelstraat";"22";"2570";"Duffel";"2028NL00185";"2028/07/06 00:00:00";"2026/01/23 00:00:00"
"2030865541";"Hermans Diepenbeek";"Wijkstraat";"37";"3590";"Diepenbeek";"2028NL00179";"2028/07/02 00:00:00";"2026/01/23 00:00:00"
"2104343041";"CORA";"Rue du Trieu-Kaisin";"71";"6200";"Châtelet";"2028FR00175";"2028/07/26 00:00:00";"2026/01/23 00:00:00"
"2133494808";"RENMANS";"Gentsesteenweg(Har)";"98";"8530";"Harelbeke";"2028NL00175";"2028/08/23 00:00:00";"2026/01/23 00:00:00"
"2187050684";"Carrefour Market";"Battelsesteenweg";"298";"2800";"Mechelen";"2028NL00183";"2028/07/14 00:00:00";"2026/01/23 00:00:00"
"2270242438";"Deli Porte de Namur";"Rue de Namur";"z/n";"1000";"Brussel";"2028FR00221";"2028/04/18 00:00:00";"2026/01/23 00:00:00"
"2237770105";"Les Terrasses du Bois";"Chaussée de La Hulpe";"130";"1000";"Brussel";"2028NF00023";"2028/04/16 00:00:00";"2026/01/23 00:00:00"
"2060751241";"'T VLEESKUIPJE";"Dorpsstraat";"16";"8650";"Houthulst";"2027NL00287";"2027/07/05 00:00:00";"2026/01/23 00:00:00"
"2214715183";"LBW SHOP";"Rue de Herbesthal";"277";"4700";"Eupen";"2027FR00251";"2027/06/07 00:00:00";"2026/01/23 00:00:00"
"2269812371";"WZC Ter Leenen";"Graaf van Hoornestraat";"26";"9850";"Deinze";"2027NL00285";"2027/06/06 00:00:00";"2026/01/23 00:00:00"
"2174567576";"Slagerij Peter & Lincy";"Oude Diestsestraat";"11";"3473";"Kortenaken";"2027NL00286";"2027/06/28 00:00:00";"2026/01/23 00:00:00"
"2127754683";"Colruyt Temse";"Vrijheidstraat";"19";"9140";"Temse";"2028NL00401";"2028/02/06 00:00:00";"2026/01/23 00:00:00"
"2215437240";"CATERING DEPOORTER";"Heerweg";"6";"8400";"Oostende";"2028NL00208";"2028/02/13 00:00:00";"2026/01/23 00:00:00"
"2238968846";"POINT CHAUD";"Place Saint-Lambert";"SN";"4000";"Liège";"2028FR00394";"2028/12/10 00:00:00";"2026/01/23 00:00:00"
"2258240370";"SUSHI GOURMET OOSTENDE";"Leopold III-laan";"7";"8400";"Oostende";"2028NL00821";"2028/12/19 00:00:00";"2026/01/23 00:00:00"
"2264898926";"L&B CARREFOUR EXPRESS OLEN";"Stationsstraat";"99";"2250";"Olen";"2029NL00004";"2029/01/07 00:00:00";"2026/01/23 00:00:00"
"2168773906";"Proxy Delhaize";"Route du Condroz";"243";"4550";"Nandrin";"2029FR00001";"2029/01/04 00:00:00";"2026/01/23 00:00:00"
"2308664138";"färm.vivier d'oie";"Chaussée de Waterloo";"1250";"1180";"Ukkel";"2028FR00395";"2028/12/19 00:00:00";"2026/01/23 00:00:00"
"2353769138";"MAVERICK RETAIL";"Oeverstraat";"2";"9160";"Lokeren";"2028NL00755";"2029/01/21 00:00:00";"2026/01/23 00:00:00"
"2320145077";"TCO Service";"Boulevard de l'Europe";"131";"1300";"Wavre";"2029FR00003";"2029/01/05 00:00:00";"2026/01/23 00:00:00"
"2171869194";"AD DELHAIZE FLORA";"Fraterstraat";"86B";"9820";"Merelbeke-Melle";"2028NL00817";"2028/12/28 00:00:00";"2026/01/23 00:00:00"
"2022290147";"AD Delhaize Merelbeke";"Gaversesteenweg";"2";"9820";"Merelbeke-Melle";"2028NL00824";"2028/12/27 00:00:00";"2026/01/23 00:00:00"
"2127754584";"Colruyt Oudenaarde";"Tacambaroplein";"3";"9700";"Oudenaarde";"2027NL00429";"2027/06/03 00:00:00";"2026/01/23 00:00:00"
"2157150831";"Colruyt Kelmis";"Lütticher Strasse";"145";"4720";"Kelmis/La Calamine";"2027FR00236";"2027/06/03 00:00:00";"2026/01/23 00:00:00"
"2127751220";"Colruyt La Louvière";"Rue du Gazomètre(L.L)";"21";"7100";"La Louvière";"2027FR00234";"2027/06/03 00:00:00";"2026/01/23 00:00:00"
"2204112093";"Colruyt Soignies";"Chemin Saint-Landry";"10";"7060";"Soignies";"2027FR00237";"2027/06/03 00:00:00";"2026/01/23 00:00:00"
"2187014854";"OKAY PASSENDALE";"Statiestraat";"93 A";"8980";"Zonnebeke";"2027NL00431";"2027/06/03 00:00:00";"2026/01/23 00:00:00"
"2127749240";"Colruyt Seraing";"Rue Puits-Marie";"61";"4100";"Seraing";"2027FR00232";"2027/05/26 00:00:00";"2026/01/23 00:00:00"
"2291543242";"LA CORBEILLE BCT";"Rue Virgile Ovart(O)";"9";"1350";"Orp-Jauche";"2027FR00010";"2027/05/16 00:00:00";"2026/01/23 00:00:00"
"2032039142";"Pizza Hut Waterloo";"Chaussée de Bruxelles";"291";"1410";"Waterloo";"2028FR00210";"2028/02/08 00:00:00";"2026/01/23 00:00:00"
"2310466556";"Bâtiment EUROPA - Conseil de l'Union européenne";"Rue de la Loi";"155";"1040";"Etterbeek";"2027NF00044";"2027/12/16 00:00:00";"2026/01/23 00:00:00"
"2143803136";"Budgetslager NV";"Boogschuttersstraat";"58";"3960";"Bree";"2028NL00508";"2028/02/06 00:00:00";"2026/01/23 00:00:00"
"2019089543";"L'AUBERGE";"Place du Monument";"4";"4900";"Spa";"2028NF00014";"2028/02/09 00:00:00";"2026/01/23 00:00:00"
"2190143204";"CRESCEMA";"Burgemeester Philipslaan";"80";"3680";"Maaseik";"2027NL00648";"2027/11/22 00:00:00";"2026/01/23 00:00:00"
"2278572956";"Okay City Gent Krommewal";"Krommewal";"5";"9000";"Gent";"2028NL00435";"2028/05/23 00:00:00";"2026/01/23 00:00:00"
"2214247605";"Okay Putte";"Mechelbaan";"594";"2580";"Putte";"2028NL00433";"2028/05/10 00:00:00";"2026/01/23 00:00:00"
"2032036964";"PIZZA HUT";"Prins Boudewijnlaan";"304";"2650";"Edegem";"2028NL00551";"2028/09/05 00:00:00";"2026/01/23 00:00:00"
"2144177872";"Sport Vlaanderen Gent 1";"Zuiderlaan";"14";"9000";"Gent";"2028NL00330";"2028/08/19 00:00:00";"2026/01/23 00:00:00"
"2130469297";"IMPE CATERING NV";"Industrielaan(Heu)";"13";"8501";"Kortrijk";"2028NL00331";"2028/08/22 00:00:00";"2026/01/23 00:00:00"
"2032035578";"PIZZA HUT";"Avenue Paul Gilson";"455";"1620";"Drogenbos";"2028NF00028";"2028/09/12 00:00:00";"2026/01/23 00:00:00"
"2139395178";"Okay Ternat";"Statiestraat";"90";"1740";"Ternat";"2027NL00483";"2027/09/09 00:00:00";"2026/01/23 00:00:00"
"2127752408";"Colruyt Andenne";"Rue de la Papeterie";"4";"5300";"Andenne";"2027FR00340";"2027/09/09 00:00:00";"2026/01/23 00:00:00"
"2312312130";"Colruyt Merchtem";"Bleukenweg";"5";"1785";"Merchtem";"2027NL00482";"2027/09/09 00:00:00";"2026/01/23 00:00:00"
"2151739419";"Colruyt Haacht";"Stationsstraat";"113";"3150";"Haacht";"2027NL00485";"2027/09/19 00:00:00";"2026/01/23 00:00:00"
"2127738748";"COLRUYT ANDERLECHT HERBETTE";"Maurice Herbettelaan";"57";"1070";"Anderlecht";"2027NF00008";"2027/09/09 00:00:00";"2026/01/23 00:00:00"
"2097388042";"OKAY ROTSELAAR";"Stationsstraat";"229";"3110";"Rotselaar";"2027NL00484";"2027/09/19 00:00:00";"2026/01/23 00:00:00"
"2138463186";"Ernst & Young Bedrijfsrevisoren";"Pauline Van Pottelsberghelaan";"12";"9051";"Gent";"2028NL00595";"2028/12/17 00:00:00";"2026/01/23 00:00:00"
"2115970371";"AUBERGE DU PECHEUR";"Pontstraat";"41";"9831";"Sint-Martens-Latem";"2028NL00594";"2028/12/13 00:00:00";"2026/01/23 00:00:00"
"2157347702";"SLAGERIJ DEMEULEMEESTER";"Nederzwalmsesteenweg";"7";"9750";"Kruisem";"2027NL00253";"2027/04/17 00:00:00";"2026/01/23 00:00:00"
"2064170292";"GOEMINNE";"Guido Gezellelaan";"5";"2640";"Mortsel";"2027NL00257";"2027/04/25 00:00:00";"2026/01/23 00:00:00"
"2149610961";"WZC Sint-Eligius";"Sint-Elooistraat";"56";"9080";"Lochristi";"2027NL00258";"2027/05/06 00:00:00";"2026/01/23 00:00:00"
"2127173277";"'t Suykerbootje";"Heirbaan (STG)";"146";"9200";"Dendermonde";"2027NL00362";"2027/10/27 00:00:00";"2026/01/23 00:00:00"
"2153646854";"DE GAVERMEERSEN VZW";"Dammeke";"3";"8540";"Deerlijk";"2027NL00280";"2027/06/28 00:00:00";"2026/01/23 00:00:00"
"2127751022";"Colruyt Jemappes";"Avenue Wilson";"510";"7012";"Mons";"2027FR00238";"2027/06/03 00:00:00";"2026/01/23 00:00:00"
"2160612543";"Provinciehuis Boeverbos ";"Koning Leopold III-laan";"41";"8200";"Brugge";"2027NL00306";"2027/07/01 00:00:00";"2026/01/23 00:00:00"
"2236655395";"ACW Marengo";"Rue Marengo";"6";"4000";"Liège";"2027FR00528";"2027/12/30 00:00:00";"2026/01/23 00:00:00"
"2032038944";"PIZZA HUT";"Rue de l'Ange";"30";"5000";"Namur";"2028FR00216";"2028/03/16 00:00:00";"2026/01/23 00:00:00"
"2032036865";"PIZZA HUT";"Terbekehofdreef";"1-3";"2610";"Wilrijk";"2028NL00518";"2028/04/11 00:00:00";"2026/01/23 00:00:00"
"2133077213";"QUALITY MEAT RENMANS";"Rue de la Vallée,Hondelange";"106";"6780";"Messancy";"2028FR00112";"2028/07/21 00:00:00";"2026/01/23 00:00:00"
"2133071273";"QUALITY MEAT RENMANS";"Rue du Commerce - ATHUS";"13";"6791";"Aubange";"2028FR00110";"2028/07/13 00:00:00";"2026/01/23 00:00:00"
"2278784574";"Albert Heijn Zaventem";"Hoogstraat";"179";"1930";"Zaventem";"2028NL00124";"2028/07/14 00:00:00";"2026/01/23 00:00:00"
"2262007435";"Slagerij Geerts";"Zuivelmarkt";"15";"3500";"Hasselt";"2027NL00358";"2027/10/08 00:00:00";"2026/01/23 00:00:00"
"2320442809";"BUURTSLAGERS";"Putsebaan";"143";"3140";"Keerbergen";"2028NL00181";"2028/08/21 00:00:00";"2026/01/23 00:00:00"
"2134018707";"QUALITY MEAT RENMANS";"Avenue des Martyrs";"7";"4620";"Fléron";"2028FR00171";"2028/08/18 00:00:00";"2026/01/23 00:00:00"
"2239682290";"DUFRAIS HANNUT";"Rue Albert 1er";"72";"4280";"Hannut";"2028FR00176";"2028/07/17 00:00:00";"2026/01/23 00:00:00"
"2246341638";"Sushi Gourmet";"Jubileumlaan";"15";"9000";"Gent";"2028NL00176";"2028/07/02 00:00:00";"2026/01/23 00:00:00"
"2355202956";"DE HEERLIJKHEID";"Ferdinand Lousbergskaai";"33";"9000";"Gent";"2028NL00523";"2028/04/08 00:00:00";"2026/01/23 00:00:00"
"2282778697";"Atelier CHARLIER Herve";"Rue des Martyrs";"18";"4650";"Herve";"2028FR00220";"2028/04/10 00:00:00";"2026/01/23 00:00:00"
"2024275380";"BASTIJNS-VAN CEULEN";"Temsestraat";"63";"9150";"Kruibeke";"2027NL00284";"2027/06/17 00:00:00";"2026/01/23 00:00:00"
"2283618837";"Beenhouwerij Luc";"Mechelsesteenweg";"185";"1933";"Zaventem";"2028NL00866";"2028/12/15 00:00:00";"2026/01/23 00:00:00"
"2138794570";"IVC";"Nijverheidslaan";"29";"8580";"Avelgem";"2028NL00749";"2029/01/21 00:00:00";"2026/01/23 00:00:00"
"2323772679";"FALIDIS";"Rue François Dive(FAL)";"1";"5060";"Sambreville";"2028FR00399";"2028/12/21 00:00:00";"2026/01/23 00:00:00"
"2251294180";"Rubens W.Z.C.";"Jozef Hermanslei";"21";"2640";"Mortsel";"2028NL00816";"2028/12/22 00:00:00";"2026/01/23 00:00:00"
"2259631034";"W.Z.C. BEAULIEU";"Schaarbeeklei";"222";"1800";"Vilvoorde";"2028NL00815";"2028/12/09 00:00:00";"2026/01/23 00:00:00"
"2363279294";"IZAKAYA Recogne";"Recogne,Rue du Flosse";"6";"6800";"Libramont-Chevigny";"2028FR00396";"2028/12/29 00:00:00";"2026/01/23 00:00:00"
"2366206617";"Izakaya Bertix";"Route des Gohineaux";"2";"6880";"Bertrix";"2028FR00397";"2028/12/26 00:00:00";"2026/01/23 00:00:00"
"2260939643";"Justus Lipsius";"Brusselsesteenweg";"210";"3090";"Overijse";"2029NL00001";"2029/01/21 00:00:00";"2026/01/23 00:00:00"
"2300289969";"IZAKAYA ST ROCHUS";"Pater Beckstraat(Kor)";"47";"8500";"Kortrijk";"2028NL00819";"2028/12/30 00:00:00";"2026/01/23 00:00:00"
"2291601343";"Retsilver Macellaio";"Koning Albertstraat";"106";"9900";"Eeklo";"2028NL00823";"2028/12/21 00:00:00";"2026/01/23 00:00:00"
"2377228389";"DUFRAIS AUDERGHEM";"Clos Lucien Outers";"1";"1160";"Oudergem";"2029FR00004";"2029/01/11 00:00:00";"2026/01/23 00:00:00"
"2319642756";"IZAKAYA TORHOUT";"Karel de Goedelaan";"8";"8820";"Torhout";"2028NL00818";"2028/12/30 00:00:00";"2026/01/23 00:00:00"
"2352039865";"AD KASTERLEE";"Binnenpad";"5";"2460";"Kasterlee";"2028NL00748";"2029/01/21 00:00:00";"2026/01/23 00:00:00"
"2365430023";"point chaud Welkenraedt";"Rue Mitoyenne";"355";"4840";"Welkenraedt";"2028FR00393";"2028/12/19 00:00:00";"2026/01/23 00:00:00"
"2346989927";"Sodexo Belgium NV  Passport Catering";"Luchthaven Brussel Nationaal";"1K";"1930";"Zaventem";"2028FR00398";"2028/12/19 00:00:00";"2026/01/23 00:00:00"
"2365335201";"DUFRAIS ORNE";"Rue de la Papeterie";"14";"1490";"Court-Saint-Etienne";"2028FR00400";"2028/12/29 00:00:00";"2026/01/23 00:00:00"
"2280167023";"Terrazza";"Maenhoutstraat";"1";"9830";"Sint-Martens-Latem";"2028NL00751";"2028/12/12 00:00:00";"2026/01/23 00:00:00"
"2331179818";"IZAKAYA IZEGEM ";"Kortrijksestraat";"272";"8870";"Izegem";"2028NL00822";"2028/12/30 00:00:00";"2026/01/23 00:00:00"
"2355557007";"SPL Retail";"Bergensesteenweg";"65";"1600";"Sint-Pieters-Leeuw";"2029NL00313";"2029/01/20 00:00:00";"2026/01/23 00:00:00"
"2290829303";"SUSHI GOURMET ROESELARE ";"Steenstraat";"5";"8800";"Roeselare";"2028NL00820";"2028/12/30 00:00:00";"2026/01/23 00:00:00"
"2189814590";"La Hestre Ice Cream";"Rue du Trieu-Kaisin";"71";"6200";"Châtelet";"2027FR00235";"2027/05/16 00:00:00";"2026/01/23 00:00:00"
"2143218661";"Colruyt Malmedy";"Avenue des Alliés";"2";"4960";"Malmedy";"2027FR00233";"2027/06/03 00:00:00";"2026/01/23 00:00:00"
"2344124665";"FRANS HANSSENS";"Robert Dansaertlaan";"19";"1702";"Dilbeek";"2027NF00045";"2027/12/26 00:00:00";"2026/01/23 00:00:00"
"2214922150";"Albert Heijn België";"Zeelandstraat";"40";"2660";"Antwerpen";"2027NL00646";"2027/10/14 00:00:00";"2026/01/23 00:00:00"
"2360259725";"Colruyt Lessines";"Chaussée de Renaix(L)";"164";"7860";"Lessines";"2028FR00255";"2028/04/24 00:00:00";"2026/01/23 00:00:00"
"2365457935";"OKay City Wondelgemstraat";"Wondelgemstraat";"93";"9000";"Gent";"2028NL00434";"2028/04/24 00:00:00";"2026/01/23 00:00:00"
"2358026844";"Watersporthuis";"Spaarbekken";"2";"8620";"Nieuwpoort";"2028NL00329";"2028/08/19 00:00:00";"2026/01/23 00:00:00"
"2134299116";"Bakkerij Stefaan";"Zwevezelestraat";"7";"8820";"Torhout";"2028NL00332";"2028/08/07 00:00:00";"2026/01/23 00:00:00"
"2359862817";"Bakkerij Aernoudt Lichtervelde";"Koolskampstraat";"105";"8810";"Lichtervelde";"2028NL00328";"2028/08/19 00:00:00";"2026/01/23 00:00:00"
"2345606686";"Colruyt Deurne Ruggeveldlaan";"Ruggeveldlaan";"601/603";"2100";"Deurne";"2027NL00486";"2027/09/05 00:00:00";"2026/01/23 00:00:00"
"2197486203";"Okay Jette";"Chaussée de Jette";"389";"1090";"Jette";"2027NF00009";"2027/09/09 00:00:00";"2026/01/23 00:00:00"
"2251120768";"'t Charcuterietje";"Stasegemdorp";"5";"8530";"Harelbeke";"2027NL00334";"2027/09/11 00:00:00";"2026/01/23 00:00:00"
"2279035784";"The Belgian Chocolate House Brussels MM1";"Avenue Fonsny";"47";"1060";"Sint-Gillis";"2028NL00589";"2028/07/30 00:00:00";"2026/01/23 00:00:00"
"2335894018";"The Belgian Chocolate House Brussels MM2";"Avenue Fonsny";"47";"1060";"Sint-Gillis";"2028NL00590";"2028/07/30 00:00:00";"2026/01/23 00:00:00"
"2335894909";"Eurostation MWKT";"Avenue Fonsny";"47";"1060";"Sint-Gillis";"2028NL00588";"2028/07/30 00:00:00";"2026/01/23 00:00:00"
"2042367068";"HUIS MARIA HULSTE";"Brugsesteenweg";"9";"8531";"Harelbeke";"2026NL00851";"2026/12/03 00:00:00";"2026/01/23 00:00:00"
"2289365789";"COOK & MEAT";"Kapel ter Rustestraat";"2";"8540";"Deerlijk";"2027NL00252";"2027/04/17 00:00:00";"2026/01/23 00:00:00"
"2152321221";"Mariaziekenhuis";"Maesensveld";"1";"3900";"Pelt";"2028NL00557";"2028/09/13 00:00:00";"2026/01/23 00:00:00"
"2045287362";"PATISSERIE NEIRYNCK";"Marie-Josélaan";"62";"2600";"Antwerpen";"2027NL00259";"2027/05/04 00:00:00";"2026/01/23 00:00:00"
"2251199853";"Le Comptoir de Famiflora";"Rue Jules Vantieghem(D)";"14";"7711";"Mouscron/Moeskroen";"2027FR00259";"2027/10/08 00:00:00";"2026/01/23 00:00:00"
"2269824051";"BROOD - EN BANKETBAKKERIJ B&C";"Mechelsesteenweg";"35";"2220";"Heist-op-den-Berg";"2027NL00363";"2027/10/08 00:00:00";"2026/01/23 00:00:00"
"2259829091";"Herman Teirlinck - VO";"Avenue du Port";"88";"1000";"Brussel";"2027NL00361";"2027/10/27 00:00:00";"2026/01/23 00:00:00"
"2234943544";"Le Bistro de Famiflora";"Rue Jules Vantieghem (EV)";"14";"7730";"Estaimpuis";"2027FR00258";"2027/10/08 00:00:00";"2026/01/23 00:00:00"
"2138442105";"Zorgverblijf Ter Duinen";"Louisweg";"46";"8620";"Nieuwpoort";"2028NL00592";"2028/10/30 00:00:00";"2026/01/23 00:00:00"
"2150765459";"Psychiatrisch Ziekenhuis Frapello, Campus Zottegem";"Penitentenlaan";"7";"9620";"Zottegem";"2028NL00593";"2028/11/14 00:00:00";"2026/01/23 00:00:00"
"2127732711";"COLRUYT SINT-PIETERS-WOLUWE";"René Declercqstraat";"20";"1150";"Sint-Pieters-Woluwe";"2028NF00001";"2028/03/02 00:00:00";"2026/01/23 00:00:00"
"2163757323";"OKAY Hemiksem";"Abdijstraat";"30";"2620";"Hemiksem";"2028NL00406";"2028/03/02 00:00:00";"2026/01/23 00:00:00"
"2166520536";"OKAY Blaasveld";"Mechelsesteenweg";"363";"2830";"Willebroek";"2028NL00405";"2028/03/02 00:00:00";"2026/01/23 00:00:00"
"2200964345";"D'OUDE SCHUUR";"Baarle-Frankrijkstraat";"1";"9830";"Sint-Martens-Latem";"2027NL00289";"2027/06/18 00:00:00";"2026/01/23 00:00:00"
"2100476602";"BROOD & BANKET VEERLE & BART";"Wachtebeke-Dorp";"57";"9185";"Lochristi";"2027NL00293";"2027/06/30 00:00:00";"2026/01/23 00:00:00"
"2327335252";"Bakkerij Claes";"Diestse Baan";"68";"2431";"Laakdal";"2027NL00292";"2027/06/11 00:00:00";"2026/01/23 00:00:00"
"2186130966";"LE PAIN QUOTIDIEN";"Lange Kievitstraat";"107";"2018";"Antwerpen";"2027NF00025";"2027/08/08 00:00:00";"2026/01/23 00:00:00"
"2323404376";"ADW Food";"Korte Bergstraat";"1";"9230";"Wetteren";"2028NL00490";"2028/11/07 00:00:00";"2026/01/23 00:00:00"
"2151320339";"Residentie ELSDONCK";"Klaproosstraat";"78";"2610";"Antwerpen";"2029NL00502";"2029/01/21 00:00:00";"2026/01/23 00:00:00"
"2180236237";"Maison de Repos L'Orée du Bois";"Rue du Gheer(WAR)";"56";"7784";"Comines-Warneton/Komen-Waasten";"2029FR00176";"2029/01/21 00:00:00";"2026/01/23 00:00:00"
"2356921143";"Nieuwenbos";"Bosstraat";"84";"1702";"Dilbeek";"2028NL00501";"2029/01/19 00:00:00";"2026/01/23 00:00:00"
"2127741025";"Colruyt Brasschaat";"Leopoldslei";"24";"2930";"Brasschaat";"2026NL00356";"2026/01/24 00:00:00";"2026/01/23 00:00:00"
"2127745973";"Colruyt Hasselt";"Hendrik van Veldekesingel";"36";"3500";"Hasselt";"2026NL00355";"2026/01/24 00:00:00";"2026/01/23 00:00:00"
"2235910277";"Okay Houthulst";"Jonkershovestraat";"46";"8650";"Houthulst";"2027NL00432";"2027/06/03 00:00:00";"2026/01/23 00:00:00"
"2206991510";"RevArte";"Drie Eikenstraat";"659";"2650";"Edegem";"2027NL00277";"2027/05/27 00:00:00";"2026/01/23 00:00:00"
"2162314397";"Woon- en zorgcentrum De Ril";"Oostendelaan";"139";"8430";"Middelkerke";"2027NL00279";"2027/06/24 00:00:00";"2026/01/23 00:00:00"
"2114460240";"AD DELHAIZE";"Pastoor Weytslaan (Dp)";"9";"2920";"Kalmthout";"2027NL00435";"2027/06/03 00:00:00";"2026/01/23 00:00:00"
"2212146762";"AD Merchtem";"Puursstraat";"9";"1785";"Merchtem";"2028NL00262";"2028/04/25 00:00:00";"2026/01/23 00:00:00"
"2264714032";"BUNCH";"Beukenlaan";"86";"9051";"Gent";"2027NL00307";"2027/07/01 00:00:00";"2026/01/23 00:00:00"
"2032038548";"PIZZA HUT";"Rue Jean Jaurès";"35";"4430";"Ans";"2028FR00203";"2028/01/23 00:00:00";"2026/01/23 00:00:00"
"2236115264";"ACW Le Roeulx";"Rue d'Houdeng(R)";"212";"7070";"Le Roeulx";"2027FR00526";"2027/12/30 00:00:00";"2026/01/23 00:00:00"
"2032037756";"PIZZA HUT";"Rue du Trieu-Kaisin";"15";"6200";"Châtelet";"2028FR00201";"2028/01/09 00:00:00";"2026/01/23 00:00:00"
"2138461901";"Woonzorgzone Curando Noord";"Oude Oostendse Steenweg";"95";"8000";"Brugge";"2028NL00263";"2028/04/14 00:00:00";"2026/01/23 00:00:00"
"2359650209";"Delhaize Ninove";"Vuurkruisersstraat";"138";"9400";"Ninove";"2028NL00265";"2028/04/14 00:00:00";"2026/01/23 00:00:00"
"2123499452";"Bio-Planet Kortrijk";"Burgemeester Vercruysselaan(Kor)";"14";"8500";"Kortrijk";"2028NL00410";"2028/03/27 00:00:00";"2026/01/23 00:00:00"
"2127743894";"Colruyt Châtelet";"Place du Marché";"11";"6200";"Châtelet";"2028FR00252";"2028/04/04 00:00:00";"2026/01/23 00:00:00"
"2243602476";"Okay Wuustwezel";"Bredabaan (Centrum)";"518";"2990";"Wuustwezel";"2028NL00411";"2028/04/04 00:00:00";"2026/01/23 00:00:00"
"2172954111";"OKAY BISSEGEM";"Meensesteenweg(Bis)";"210";"8501";"Kortrijk";"2028NL00415";"2028/03/27 00:00:00";"2026/01/23 00:00:00"
"2046232420";"BARRY CALLEBAUT BELGIUM NV";"Aalstersestraat";"122";"9280";"Lebbeke";"2028NL00732";"2028/09/15 00:00:00";"2026/01/23 00:00:00"
"2240521341";"BAKKERIJ KUYPERS - PAUWELS";"Bevrijdingslaan";"111";"3665";"As";"2027NL00333";"2027/08/29 00:00:00";"2026/01/23 00:00:00"
"2133724539";"N.V.  QUALITY MEAT RENMANS";"Zwevezelestraat";"16";"8820";"Torhout";"2028NL00114";"2028/06/19 00:00:00";"2026/01/23 00:00:00"
"2134468271";"QUALITY MEAT RENMANS";"Komenstraat";"36";"8940";"Wervik";"2028NL00120";"2028/07/10 00:00:00";"2026/01/23 00:00:00"
"2143820061";"LES BOUCHERIES TOUTFRAIS";"Chaussée de Bruxelles";"127";"7090";"Braine-le-Comte";"2028FR00118";"2028/06/29 00:00:00";"2026/01/23 00:00:00"
"2232382150";"Fonteyne the Kitchen";"Avenue Albert Ier";"30";"1332";"Genval";"2028FR00124";"2028/05/25 00:00:00";"2026/01/23 00:00:00"
"2134015044";"QUALITY MEAT RENMANS";"Rue des Emailleries";"8 A";"6041";"Charleroi";"2028FR00113";"2028/06/26 00:00:00";"2026/01/23 00:00:00"
"2134340983";"Quality Meat Renmans";"Avenue de la Résistance";"344";"4630";"Soumagne";"2028FR00115";"2028/06/30 00:00:00";"2026/01/23 00:00:00"
